ID|Language|label|definition|description|collection|parent|successor|predecessor|registry|register|ReferenceSource|ReferenceLink|governance-level-item|LegislationURI|LegislationLabel|EIONETURI|EIONETLabel|status
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/Population-dir-2002-49|es|Población (Directiva de Ruido)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2002-49||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/EnvironmentalNoiseExposedPopulation|http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2002/49/oj|Directiva 2002/49/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/Agglomerations-dir-2002-49|es|Aglomeraciones (Directiva de Ruido)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2002-49||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/EnvironmentalNoiseAgglomerations|http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2002/49/oj|Directiva 2002/49/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2006-21|es|Directiva 2006/21/CE|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset||||||||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2006/21/oj|Directiva 2006/21/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/FacilitiesForManagingExtractiveWaste-dir-2006-21|es|Instalaciones para la gestión de residuos de industrias extractivas (Directiva de Residuos de Industrias Extractivas)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2006-21||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/LocationOfFacilities-dir-2006-21|http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2006/21/oj|Directiva 2006/21/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2006-7|es|Directiva 2006/7/CE|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset||||||||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2006/7/oj|Directiva 2006/7/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/BathingWaterSites-dir-2006-7|es|Zona de aguas de baño (Directiva de Aguas de Baño)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2006-7||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/BathingAreas-dir-2006-7|http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2006/7/oj|Directiva 2006/7/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2007-60|es|Directiva 2007/60/CE|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset||||||||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2007/60/oj|Directiva 2007/60/CE|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/PreliminaryFloodRiskAssessment-dir-2007-60|es|Evaluación preliminar del riesgo de inundación (Directiva Inundaciones)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2007-60||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/SpatialDataOfPreliminaryFloodRiskAssessment-dir-2007-60|http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2007/60/oj|Directiva 2007/60/CE|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/ManagementUnits-dir-2007-60|es|Unidades de gestión (Directiva de Inundaciones)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2007-60||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/ManagementUnitsAndCompetentAuthority-dir-2007-60|http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2007/60/oj|Directiva 2007/60/CE|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/AreasOfPotentialSignificantFloodRisk-dir-2007-60|es|Áreas de riesgo potencial significativo de inundación (Directiva de Inundaciones)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2007-60|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2007/60/oj|Directiva 2007/60/CE|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/FloodedAreas-dir-2007-60|es|Zonas inundables (Directiva de Inundaciones)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2007-60|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2007/60/oj|Directiva 2007/60/CE|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/FloodRiskZones-dir-2007-60|es|Mapas de peligrosidad de inundaciones  (Directiva de Inundaciones)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2007-60|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2007/60/oj|Directiva 2007/60/CE|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2008-50|es|Directiva 2008/50/CE|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset||||||||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2008/50/oj|Directiva 2008/50/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/ManagementZonesAndAgglomerations-dir-2008-50|es|Zonas y Aglomeraciones  (Directiva de Calidad del Aire)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2008-50||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/AirQualityManagementZonesAndAgglomerations-dir-2008-50|http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2008/50/oj|Directiva 2008/50/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/ModelAreas-dir-2008-50|es|Áreas modelizadas (Directiva de Calidad del Aire)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2008-50|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2008/50/oj|Directiva 2008/50/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/MonitoringStations-dir-2008-50|es|Estaciones de medición (Directiva de Calidad del Aire)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2008-50||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/AirQualityMonitoringStationsData-dir-2008-50|http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2008/50/oj|Directiva 2008/50/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/MeasurementAndModellingData-dir-2008-50|es|Datos medidos y modelizados (Directiva de Calidad del Aire)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2008-50|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2008/50/oj|Directiva 2008/50/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2008-56|es|Directiva 2008/56/CE|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset||||||||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2008/56/oj|Directiva 2008/56/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/MarineRegionsAndUnits-dir-2008-56|es|Regiones y unidades marinas (Directiva Marco sobre la Estrategia Marina)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2008-56||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/MarineReportingUnits-dir-2008-56|http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2008/56/oj|Directiva 2008/56/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/MonitoringStations-dir-2008-56|es|Estaciones de seguimiento (Directiva Marco sobre la Estrategia Marina)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2008-56|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2008/56/oj|Directiva 2008/56/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2009-147|es|Directiva 2009/147/CE|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset||||||||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2009/147/oj|Directiva 2009/147/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/PanEuropeanBiogeographicalRegions-dir-2009-147|es|Regiones biogeográficas pan - europeas (Directiva Aves)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2009-147||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/BiogeographicalRegions-dir-2009-147|http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2009/147/oj|Directiva 2009/147/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/BirdSpeciesDistributionAndRange-dir-2009-147|es|Distribución y rango de especies de aves (Directiva Aves)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2009-147||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/HabitatMapsUsingINSPIREGeographicalGridSystem-dir-2009-147|http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2009/147/oj|Directiva 2009/147/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/Natura2000Sites-dir-2009-147|es|Lugares Red Natura 2000 ZEPA (Directiva Aves)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2009-147||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/LocationOfSites-dir-2009-147|http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2009/147/oj|Directiva 2009/147/EC|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2010-75|es|Directiva 2010/75/EU|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset||||||||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2010/75/oj|Directiva 2010/75/EU|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/IndustrialSites-EURegistry-dir-2010-75|es|Emplazamientos industriales - Registro EU (Directiva de Emisiones Industriales)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2010-75|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2010/75/oj|Directiva 2010/75/EU|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/Emissions-dir-2010-75|es|Emisiones (Directiva sobre las Emisiones Industriales)|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset|http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2010-75|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2010/75/oj|Directiva 2010/75/EU|||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset/dir-2012-18|es|Directiva 2012/18/EU|||http://inspire.ec.europa.eu/metadata-codelist/PriorityDataset||||||||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|http://eur-lex.europa.eu/eli/dir/2012/18/oj|Directiva 2012/18/EU|||http://inspire.ec.europa.eu/registry/status/valid
